3.006591954837060765e+00 4.993416952828825472e+00 5.279044318767984301e+00
2.470422237346112659e+00 6.562094146141080664e+00 5.124232128032819134e+00
2.155558453697929533e+00 3.290707831739617006e+00 2.777281467211923704e+00
1.847084562461519308e+00 6.019833525786966177e+00 7.662092554269706035e+00
2.553731000787790029e-01 1.111683345433510661e+00 7.125428840328673630e-02
3.141633762932201090e-01 1.734307860074435492e+00 5.904130498779671665e-01
2.080163718651530935e-01 3.379671357518359454e+00 3.730279680807017328e+00
6.667535158283874885e-01 3.261505639392025202e+00 2.071698205547186866e+00
2.162608095020147836e+00 1.045392813855570369e+00 6.350075473385862201e-01
2.933292326136228922e+00 5.806102599320661639e+00 5.539257605387311045e+00
6.057168821720106955e-01 1.451566656117038168e+00 1.834275274138389866e+00
1.157398857992464780e+00 1.736176971594251217e+00 1.223825747148891807e+00
9.768774866262205370e-01 3.040009745822030762e+00 3.253555448679816386e+00
2.491706751601518555e+00 6.204250028368361036e+00 8.428488171810789353e+00
1.944162717799685636e+00 6.022236582948672812e+00 9.400720695176092434e+00
-2.525121191001764576e-01 2.101348352185158141e+00 2.750253126664637282e+00
1.085431244156319863e+00 7.526316607835871197e-01 9.220108544790321936e-01
8.074106384929857771e-01 9.581532889673879394e-01 1.361722206276959835e+00
4.161197281507942769e+00 4.586891996469608657e+00 4.971192304021492703e+00
8.826288439888654302e-01 2.299332656260419938e-01 6.965025163404902075e-01
1.058685234721979729e+00 2.853357473245129228e+00 3.340764770201065659e+00
1.715245272475790506e+00 6.329037892745783545e+00 7.809352754990250389e+00
1.453859033044537341e+00 6.197409257643421654e+00 7.823550764759162668e+00
4.399891619260559494e+00 5.588634967913407969e+00 4.529805261821881146e+00
1.317050210624882034e+00 1.019360862643143850e+00 1.111918433924057981e+00
8.030183178970320412e-01 3.368300232703286490e+00 3.249064327050493084e+00
1.070278634413132313e+00 2.745953082587474725e+00 2.570235315502539475e+00
1.422057860390414152e+00 3.876656295282066012e+00 4.274266320183793155e+00
5.167845288727939135e-01 3.054082486834682530e+00 2.981243254869274661e+00
2.209008037515476808e+00 6.332890687797782192e+00 9.274900129588978359e+00
1.953585246068598513e+00 5.739009572660444647e+00 7.868955165312348399e+00
1.113098048960956987e+00 3.125582185692686199e+00 2.508979119438454752e+00
1.423601751122643755e+00 1.006415153980065869e+00 1.484971570678755626e+00
1.680071385089594749e+00 1.997464335972459981e+00 3.799083213775888979e+00
2.560767192463167419e+00 6.876559468102252382e+00 4.896213136564460555e+00
3.569811512282280219e+00 5.341524987699767024e+00 5.623243694349740807e+00
3.043014739361503906e+00 5.310445396776367843e+00 4.742320420802997205e+00
3.408224860291747760e+00 5.215939437645827681e+00 5.300809053049019504e+00
1.784769700689707861e+00 1.252648100833280154e+00 7.989599167598232521e-01
1.567982877684044318e+00 5.444639143513483326e+00 7.878861761603399572e+00
4.837864223258350194e-01 3.219584339391848626e+00 3.552435983697724176e+00
2.462064241962229616e+00 6.084057675096214091e+00 5.780140576317895018e+00
1.113045267431388430e+00 3.269152667311670424e+00 3.883145110239154096e+00
1.900678896763958514e+00 6.242647783556582120e+00 8.154436889263770638e+00
9.671827573062935501e-01 1.031611860878003606e+00 1.171879143436369786e+00
4.815133713788706249e-01 3.209461011762470228e+00 2.430330500016864015e+00
2.560140374417094300e+00 5.453508374419238081e+00 5.431296649611321747e+00
3.062696160849334603e+00 5.871293846092826563e+00 4.316821882116362197e+00
1.721989286067363123e+00 2.197095554699671993e+00 2.075857107012974989e+00
1.226957481221724988e+00 5.670688264284406976e-02 7.594646437292964514e-01
2.049305130119110530e+00 6.588836755148842705e+00 7.432195508832450059e+00
1.767535942974205909e+00 2.028724808507747390e+00 3.462574355461285780e+00
1.436151514160818099e+00 2.673812012096043134e+00 2.188838608560905286e+00
1.685159080642070872e+00 1.052231895987441712e+00 4.177560689633063040e-01
9.404725301122408565e-01 3.430361478885506799e+00 2.891680752598331239e+00
1.118141032476191121e+00 2.933845533665092375e+00 3.021535610929897864e+00
9.812922569153936792e-01 5.881577475244823106e+00 7.188668276355230091e+00
2.351823889654990118e+00 5.616316766995484322e+00 5.333263182349138987e+00
7.626158385297894249e-01 3.552587063781746934e+00 4.087887305639261726e+00
6.370108597154320318e-01 3.434671202381867960e+00 2.951057660875418875e+00
5.854541101555901239e-01 2.909821802360369691e+00 2.488166747287469782e+00
1.874214860821948658e+00 3.329681995851914600e+00 1.960288877400075958e+00
2.516536771130815531e+00 5.503828766805362704e+00 4.661158839113272556e+00
1.723850533609977420e+00 6.153525970296760406e+00 8.077242173320513530e+00
1.367246085269651523e+00 2.718780322549228412e+00 3.388789520825683965e+00
3.320103141982125194e+00 6.611619255383375027e+00 4.655299093318045145e+00
3.282590997867618210e+00 5.052153567127018796e+00 4.571901255289604116e+00
1.265235029801780042e+00 9.661682045009977182e-01 1.641810516623739336e+00
2.494911651255818930e-01 4.120742105024696178e-01 1.156463699980358584e+00
2.388502467730704737e+00 6.485574987557773952e+00 7.768464978645825525e+00
1.180467441154432251e+00 4.594276917257072990e-01 8.052455667060184341e-01
3.436942802670082564e+00 6.310111404013768244e+00 4.752412022746337783e+00
3.643814188613085037e+00 5.315517517049475948e+00 4.780421597896159724e+00
2.303332299800765259e+00 6.178358510158490802e+00 7.908145810618412597e+00
3.377354048514352947e+00 6.704241057264866299e+00 3.797967365437545872e+00
2.362719089840691122e+00 5.732343114142082641e+00 8.139241296082774468e+00
3.942608163874349536e+00 5.927558599928334004e+00 4.342640500056023534e+00
3.140265698511586212e+00 6.853536861005666836e+00 5.375587944759065984e+00
4.659789370555632582e-01 6.946305857569019526e-01 1.109508455637303603e+00
1.112900773279994482e+00 9.801161854017744757e-01 7.979761052086330464e-01
2.727935831605872607e+00 5.660568705736219286e+00 5.600314285384048851e+00
2.850520976080967550e+00 6.222137963869795563e+00 5.472929630448450489e+00
1.425283464883052797e+00 7.727178675025569987e-01 -2.951275418539012207e-02
1.592194505632931634e+00 4.192951651081510134e-01 5.512495740278566814e-01
3.131730942188287070e+00 6.283576698370617386e+00 4.619765051839476833e+00
1.011364244868386164e+00 2.468784059292914446e+00 2.511285444380762399e+00
8.663350842200655544e-01 2.916188365702311103e+00 3.100157975315937620e+00
2.334124862770218467e+00 5.895253548831660417e+00 7.626532962750195210e+00
1.166354389116978751e+00 2.500601411689026055e+00 3.658556532779611015e+00
2.478309462511232297e-01 3.700157967728161523e-01 8.848214769701061577e-01
2.987383499466449877e+00 5.953831251852164996e+00 4.224403326453323615e+00
5.708880126517983378e-01 1.318104125905575907e+00 1.244197145355353973e+00
3.829249092011035138e+00 7.144745986523322046e+00 5.017927776098349391e+00
1.350390254516915522e+00 1.350315762498556449e+00 8.725519460992141596e-01
1.083603291246951539e+00 3.318264432871077751e+00 2.942560316864312409e+00
8.425940081303426865e-01 1.001512089226604507e+00 1.005998436585177513e+00
-6.695589547048919066e-02 2.867923996391541053e+00 2.774492033301477090e+00
1.401768946110614422e+00 3.184956162231579402e+00 2.456309357114540681e+00
6.483443028438591327e-01 6.092239383414486120e+00 8.126847613136455095e+00
4.022652399584941918e+00 5.468158209583003249e+00 4.567711206916976963e+00
2.812397438862114463e+00 6.304735164667770064e+00 4.402674174042314981e+00
6.814722664435256538e-01 1.007409737206629297e+00 8.798992473813055382e-01
8.685485167804449791e-01 2.913730502776362918e+00 3.057917096893335351e+00
2.054670539302112076e+00 6.571397288994004882e+00 9.085249578254625646e+00
1.649324138971606901e+00 8.716464159860997096e-01 1.833862990348329003e+00
3.311641579861655416e+00 6.938730310478723240e+00 4.391430288783387148e+00
2.748108783525182730e+00 6.220385228739840677e+00 4.587210703909102349e+00
1.208946490047500655e+00 3.685156057317832801e+00 1.914404269183026086e+00
6.309646808238076332e-01 5.018235469866620946e-01 8.772116866491188603e-01
2.597714309073540839e+00 5.918541290592036930e+00 4.925751389817439652e+00
9.975336931058694789e-01 1.099996812529789647e+00 6.323765533048543164e-01
1.431223964842586405e+00 6.647922945351281143e-01 1.990386489881077470e-01
2.546290628718669513e+00 6.833311095098394183e+00 4.872831749741234120e+00
7.803505407986013331e-01 1.546742996745149590e+00 1.600550539994610943e+00
1.288684313176534868e+00 2.811367534158306647e+00 2.653377355110830393e+00
1.794626511930871526e+00 5.982772963126627097e+00 8.385485203186584968e+00
1.309062610439069685e+00 3.717345495136541000e+00 2.825654423549988969e+00
1.092693746419946876e+00 2.438833779314836026e+00 3.195812877659084617e+00
2.509735415178214524e+00 5.734553748983810095e+00 7.858721718492276409e+00
1.301433829173467949e+00 6.134388822275389508e+00 8.301123631102786504e+00
1.998153912714791369e+00 5.448729194956004385e+00 5.167996686500045733e+00
3.456513119823608982e+00 6.591442952857356374e+00 5.637029285867646067e+00
1.636673047533296899e+00 6.318924309016507479e+00 7.784573057173185262e+00
1.415051032505255213e+00 2.515790878732168334e+00 3.522281371688192664e+00
1.136200355950312213e+00 1.219521675976646291e+00 1.127728491152015122e+00
2.206703818069479794e+00 5.944272605772981777e+00 4.931135006510078078e+00
7.371175135949861179e-01 2.349300462124720656e+00 2.970505018497135996e+00
1.065090840826199647e+00 4.198697929902944770e-01 2.767810090921203336e-01
6.251634699386030558e-01 6.065735018610769913e+00 7.965207665525285030e+00
8.303515397489449335e-01 4.214239332540699934e+00 2.990422460625332679e+00
2.506766731597408482e-01 2.969062395343760041e+00 3.164238032990355887e+00
1.149541499308130099e+00 6.185942366271334869e+00 7.901266111588485686e+00
4.135462007135439766e-01 1.227370174188065821e+00 7.736339783709544893e-02
2.251561001321719768e+00 7.298846745645624523e+00 7.873181072271444592e+00
1.481085151691083457e+00 3.491491017494811722e+00 2.425284387673678044e+00
1.881436186833013391e+00 3.240096207304206111e+00 1.641322091128804894e+00
7.706682348111586478e-01 2.186929283620497877e+00 6.904526769636373240e-01
1.392326474154022220e+00 2.531684316056083794e+00 2.216606164410575008e+00
3.089825729976350299e+00 6.182201769613891784e+00 5.866518372389517566e+00
1.788304059326823570e+00 2.828317796413131635e+00 3.619223436655470749e+00
2.941388735614014482e+00 7.131757661555146122e+00 5.360867695197802263e+00
3.891126482008450793e+00 5.189444009724048179e+00 4.978804800987718160e+00
1.019862441111341278e+00 1.322316782788870659e+00 1.294923195351743050e+00
2.139870576696907278e+00 6.020003802772510682e+00 8.745937065425563262e+00
9.326979385441089843e-01 2.457183449906780837e+00 3.555426278039225618e+00
2.901966552051963522e+00 6.184138274364021193e+00 5.387942378911815489e+00
1.435187422263853207e+00 1.134968127510619373e+00 3.985513364640200784e-01
3.914430430189244525e+00 5.752660932200810429e+00 4.983107050377507896e+00
1.289204329183176956e+00 1.482769246375279515e+00 8.940426606672742249e-01
1.564483766775466300e-01 3.741619092256721402e+00 3.410872284619083761e+00
9.667842643721981100e-01 1.132833740439000536e+00 1.128544441436767798e+00
1.061745246354902195e+00 6.657486221107313806e-01 2.098228656288159577e+00
2.416807159114606751e+00 6.012793767723302985e+00 8.185309599913463074e+00
2.336980119241499843e+00 6.064841526168599728e+00 5.034706685454549913e+00
1.442979479030169099e+00 7.805892772697710091e-01 -1.768605608918487615e-01
3.686391021591176820e+00 5.041989711011895636e+00 5.765954612902838505e+00
2.084926390945646801e+00 5.293760705399656707e+00 8.100081294408202126e+00
8.393906198554487164e-01 3.740800359735004799e-01 1.151629511408685635e+00
1.923718196498907407e+00 3.216320525231638694e+00 3.043026979176082669e+00
1.610107535472884210e+00 6.170431258124144058e+00 7.501292709936042691e+00
3.809899128990153372e+00 5.760300218768003688e+00 4.832988883868000407e+00
2.058030962800162733e+00 5.915505849591902177e+00 8.496328745035315322e+00
5.985363834807723160e-01 8.010878217066070839e-01 1.239879343643901066e+00
1.275926978337959650e+00 3.710985083513522298e+00 2.968350061507121218e+00
7.037061742886049354e-01 3.146775712112512835e+00 2.921798011479940449e+00
1.186150255687814514e+00 1.525386902231646191e+00 1.397730866611648359e+00
3.135301563846861761e+00 6.115989955712283432e+00 5.123379431050105737e+00
8.682222988832843935e-01 1.027336335451154881e+00 9.413808072933413928e-01
1.592162600048101506e+00 5.734094307232133758e-01 8.375478203801949295e-01
7.196344082822034860e-01 1.299768845051657795e+00 3.047425608865254043e-01
3.313811454330127582e+00 6.150083470998207957e+00 5.132632997107910100e+00
2.575543594126806113e+00 5.604885943225012213e+00 5.148927086958321020e+00
3.665916002772276805e+00 6.527121260520170942e+00 5.285118979866348710e+00
3.566463014028969702e+00 5.644201991926243167e+00 5.494857027718143883e+00
2.068691995742422574e+00 6.062287115495673895e+00 4.628514573582579672e+00
1.600420450857547250e+00 3.433584775254790999e-01 7.654748901188896948e-01
3.354893423114688744e+00 5.456003882461338605e+00 5.508182682785411011e+00
2.124824331035521485e+00 5.438566169588173516e+00 5.018957989106208828e+00
3.245121460204966723e+00 5.529455214045878364e+00 5.107188508311018005e+00
1.257465142154075011e+00 2.856756446675399186e+00 2.805530019429131272e+00
1.215609005789507480e+00 2.388070461984848514e+00 3.813195313662601560e+00
9.590856877766804622e-01 5.302082492161570570e-01 1.307148876873508669e+00
1.901453657240380402e+00 5.875674709397847195e+00 8.235015451556968458e+00
1.989953026962751004e+00 1.071063633877780363e+00 -2.342866958390248389e-01
1.196158817460285961e+00 1.562939825115603254e+00 2.654694307100344375e+00
2.992305075830965500e+00 4.989389483663163816e+00 8.337489996854397845e+00
2.898846519573993197e-01 2.499392258531016431e+00 2.361241266090257529e+00
1.173066158368081036e+00 1.569760779967875663e+00 1.486793608062193739e+00
6.970330140241236538e-01 3.251508642414044914e+00 2.371699999835705786e+00
2.049006198573319004e+00 5.918756374981523294e+00 4.516929707272319128e+00
4.184557975026294230e+00 6.070924397047375187e+00 5.304378885089628959e+00
1.807145587337081416e+00 6.901415349782382691e+00 5.360669468090113909e+00
6.822473071708596848e-01 2.271078761421409631e+00 6.223471034409936431e-01
2.622569608050559609e+00 6.342912716151399621e+00 4.972294171320445599e+00
3.066340028344741064e+00 6.069276211362171658e+00 7.502910094599597457e+00
-3.428808615462664022e-02 5.239796231322049191e-01 1.456795027913186491e+00
2.519756635733467753e+00 6.017877032156964567e+00 8.678201872163691988e+00
1.149874004798490779e+00 3.366666063176237067e+00 2.624815744925811156e+00
3.887846052797157004e-01 4.575454729990212854e+00 2.814625376395329059e+00
8.210375775489413552e-01 1.223434134149151475e+00 9.443263935843019263e-01
1.745718126538083226e+00 5.358141573891002096e+00 8.010303024880730760e+00
1.153767668537520663e+00 1.460442887862436478e+00 1.399942850378712578e+00
3.222383118767130572e+00 5.822156374235575527e+00 8.130256002095759271e+00
2.266819213292885493e+00 2.467218455002086142e+00 3.531130681773837043e+00
2.761976078642861765e+00 5.962616681043413358e+00 5.754172148171518231e+00
2.880899040316286186e+00 6.304330223655756349e+00 7.657796592378772971e+00
1.366016794091486020e+00 5.850383056796799153e+00 7.359275490056649716e+00
4.290815801433954135e+00 5.986877290642898863e+00 5.151169997610365314e+00
2.995653841829511776e+00 5.992060191351869847e+00 4.710154638175371389e+00
2.009880529510932767e+00 6.829378336593119769e+00 7.610501120282265219e+00
6.180112822495693603e-01 2.331941152235975867e+00 2.599061397301225984e+00
1.257398586355304992e+00 6.035101751826067229e+00 8.886587600937394527e+00
2.447110516701506810e+00 6.531490651661671976e+00 4.829200735592540816e+00
1.571029751010941666e+00 2.831298951284901388e+00 3.792099144873529060e+00
2.274101135416939812e+00 6.404165817398365768e+00 5.417283267922608836e+00
2.727525303516251665e+00 6.766982547004335657e+00 4.273671098009911518e+00
1.454226877858393774e+00 8.555084780074788675e-01 9.458023983283734282e-01
8.619816230053203299e-01 4.269696051428785166e-01 1.629379627780873641e+00
1.166038741786020960e+00 2.664138584897358442e+00 2.708989017370083019e+00
2.952863160194388659e+00 5.648741677520086490e+00 5.247254240642389433e+00
1.037860003851778679e+00 3.533750119681736912e+00 2.795731037741672420e+00
1.093162868744045113e+00 1.045980761512477430e+00 1.389633818531342602e+00
3.459963085291345664e+00 6.589322719634492564e+00 5.113818367865698100e+00
5.433744058275995492e-01 3.349269649400803850e+00 3.130955838016264536e+00
2.561557613351199691e+00 5.864844282104087370e+00 5.701999565675440529e+00
9.836149941634210192e-01 2.156038202348773858e+00 2.838707405995881228e+00
6.771724222110837577e-01 2.645432038915997985e+00 2.133519481916227534e+00
1.788408184034061321e+00 3.284275859816266907e-01 1.622227712830559554e+00
1.034936165936577446e+00 7.496289054366476190e-01 7.572734851193144712e-01
7.647056744577571674e-01 7.349640601397711137e-01 1.413268976332137772e+00
2.652290212284850845e+00 6.075075799032734203e+00 5.328137543425884637e+00
1.919842705990105092e+00 5.458813823933382103e+00 7.759970172549778056e+00
-2.289254958068871471e-01 1.616141189681905788e+00 5.193119324687766047e-01
1.875923831706671097e+00 5.558152632637198387e+00 7.591629116426523716e+00
1.310026287164271608e+00 6.285507977246798994e+00 8.689583336124631074e+00
3.031649663052190746e+00 6.469385827158387947e+00 4.749937394511776212e+00
2.070197856376825296e-01 1.126325302394866723e+00 8.514353816987576540e-01
2.694500202007904299e+00 5.799101490336100007e+00 4.839405999367983213e+00
8.398188355215314704e-01 5.046746169355302847e-01 1.115368140788923323e+00
4.866218875428047763e-01 5.732985890872978052e-01 5.677921558504253063e-01
2.808740069123023098e+00 6.617073390877045824e+00 8.210029964556476045e+00
8.315394048201660837e-01 2.827680185485902165e+00 2.302027395506002883e+00
2.679086025686532757e+00 6.709377181520881805e+00 5.201811119944664163e+00
2.369635612580106798e+00 5.656676880886950087e+00 8.007195919711238119e+00
5.676354247053216895e-01 2.550918189530705149e+00 3.626631875629242163e+00
2.738552628441783821e+00 5.494386600098631668e+00 4.855628033822032563e+00
7.651635083605570209e-01 4.421367290974316688e+00 2.672487408742834969e+00
9.030752149388779904e-01 3.104058724223830001e+00 2.726357247208543111e+00
1.769787973848053086e+00 6.594653712044989291e+00 4.998646615927039072e+00
7.118486558006215104e-01 4.793142664357008531e-01 4.764302498647394746e-01
6.662728108239107661e-01 3.044840280578660074e+00 3.273498560394042745e+00
1.089076707428097368e+00 3.445691208185234000e+00 2.885843665900865496e+00
1.296868389855632353e+00 1.091114546268005858e+00 -2.762149516435252750e-01
3.339227342442006918e+00 6.264654341912860858e+00 5.169807094855610075e+00
2.969121139305745949e+00 5.609879715270755796e+00 4.356185322563566054e+00
9.240314519353768352e-01 1.381048877449613688e+00 7.233646642411000194e-01
8.877494522904795238e-01 3.110884721348361914e+00 3.250155909526987852e+00
1.661258556333427228e+00 1.474678830931570817e+00 -1.722025005238330131e-01
1.635858461356679117e+00 5.604692357954027315e+00 7.754470164418443723e+00
7.707635550975671102e-01 2.494665269967377697e+00 3.051413557636372342e+00
1.405537653231187623e+00 1.017117352446533562e+00 9.885784525681607926e-01
2.965775735661903667e+00 5.924492019210084059e+00 5.111800507909744162e+00
1.018939430873765817e+00 2.206546607273458083e+00 3.460956068184172452e+00
3.238254457372831574e+00 5.804923573431697292e+00 5.585391202484260020e+00
2.307964836638173978e+00 5.872476539184285471e+00 8.712933226384606655e+00
1.061786474426507754e+00 3.637879442809342834e+00 2.234008621250902049e+00
3.375568503862363956e-01 1.229242981418533276e+00 1.235691068878548959e+00
2.398667228431290877e+00 5.917503349932050405e+00 7.283993088459995491e+00
4.653902530491105249e-02 3.271739777264186522e+00 2.686047613497860365e+00
1.512173027850629792e+00 7.158403769634924529e+00 7.870741953087760479e+00
2.183004751132593846e+00 7.866817579334161037e-01 6.509160836017318097e-01
2.896423496778377960e+00 6.042821020085712647e+00 4.733969001572617685e+00
1.809176658598969478e+00 3.726248108536479586e-01 1.027198480143703518e+00
2.650797928106679358e+00 6.354152460009861336e+00 4.465892245144374328e+00
1.367055423700446415e+00 2.579428357801196281e+00 3.777747539210269068e+00
9.637198762273324615e-01 2.592548876256690171e+00 3.553091396913313993e+00
1.015422527937835051e+00 3.233460176059983926e+00 2.462233995871626391e+00
3.596152347932130677e+00 6.778973770722661385e+00 5.257993119844686092e+00
1.169784277849657439e+00 1.580165252963213751e+00 1.021034145530620219e+00
8.541762049837366977e-01 1.441566891473452072e+00 1.475367730157581825e+00
1.084247685243544757e+00 5.864386043060785259e-01 8.480032686735923253e-01
1.517739566225986270e+00 2.498517372010138349e+00 2.210101853793540627e+00
1.006025886513892686e+00 6.684280643060208638e-01 -8.145152690512680316e-02
1.038860251670207457e+00 1.376516401881105800e+00 1.020625848966860483e+00
2.292977496801234416e+00 5.503776139983081350e+00 7.603265271059288288e+00
1.308041892941978368e+00 3.078763220777849696e+00 1.630563909955350166e+00
1.943504533311324556e+00 1.161217118855276231e+00 1.407342332346833480e+00
2.518379679775870628e+00 5.622100790328853570e+00 5.037733301546821529e+00
4.770760486085148244e-01 2.781043006231246340e-01 9.562484498391721210e-01
3.063054418941188572e+00 5.434251067866982865e+00 5.735645624710046242e+00
8.978042028060191360e-01 2.840943761579516114e+00 3.128550179279677046e+00
